raw_bicep_emg,raw_tricep_emg,bandpassed_bicep,bandpassed_tricep,rms_bicep,rms_tricep,lowpassed_rms_bicep,lowpassed_rms_tricep,bicep_activation,tricep_activation,net_activation,filtered_net_activation
[-0.01427206],[-0.00751792],[0.00911517],[-0.00469813],0.007813194616462297,0.0029475304239385434,0.001000864189063092,0.00014930228858200882,0.0,0.0,0.0,0.0
[-0.01763714],[-0.01064679],[0.00826039],[-0.00489349],0.007367199624329931,0.0030205934110777146,0.0010353471868945524,0.0001557722335725773,0.0,0.0,0.0,0.0
[-0.01951764],[-0.01582094],[0.00488197],[-0.00691843],0.007056226763309794,0.0031732893714306472,0.0010699353092947373,0.0001624110571173217,0.0,0.0,0.0,0.0
[-0.01723267],[-0.01818074],[0.00269017],[-0.01040941],0.006833389865402641,0.0034930804110873213,0.0011045956385870087,0.0001692313403450447,0.0,0.0,0.0,0.0
[-0.01352944],[-0.01719585],[0.00399507],[-0.0119676],0.006687505116037251,0.0038672565019871193,0.0011393042510530042,0.00017625581020476122,0.0,0.0,0.0,0.0
[-0.01454749],[-0.01606791],[0.00627634],[-0.01041571],0.006622921340349044,0.004124068860248147,0.0011740446681945585,0.00018351037117145719,0.0,0.0,0.0,0.0
[-0.01727615],[-0.01624532],[0.00567425],[-0.00806447],0.006576125353234113,0.004274047461793176,0.0012088063037029523,0.00019101422949206965,0.0,0.0,0.0,0.0
[-0.01818662],[-0.01758646],[0.0028068],[-0.007103],0.0065030344266724304,0.004388263348002035,0.0012435807077415173,0.00019877822385316087,0.0,0.0,0.0,0.0
[-0.0176663],[-0.01802674],[0.00095619],[-0.00728372],0.006424231296661402,0.004497411437840471,0.00127835864750209,0.00020680898018503392,0.0,0.0,0.0,0.0
[-0.01956413],[-0.01804844],[0.00042035],[-0.00717932],0.0063828234742317426,0.004583587776165008,0.0013131310049607817,0.0002151114939160668,0.0,0.0,0.0,0.0
[-0.02036152],[-0.01681322],[-0.0004967],[-0.00608864],0.006383082927902193,0.004637983533714163,0.001347891226298341,0.0002236888440126078,0.0,0.0,0.0,0.0
[-0.01998037],[-0.01416286],[-0.00144182],[-0.00388708],0.00633830009116103,0.004654946446104928,0.0013826345151654873,0.0002325413098091184,0.0,0.0,0.0,0.0
[-0.01948434],[-0.01029054],[-0.00141437],[-0.00055183],0.006191380811856239,0.004639799113362812,0.001417352819080901,0.00024166608177546907,0.0,0.0,0.0,0.0
[-0.02172332],[-0.00703007],[-0.00146603],[0.00331696],0.0059768264403549706,0.004654946102151767,0.0014520312026401745,0.00025105878941299994,0.0,0.0,0.0,0.0
[-0.02218859],[-0.00478443],[-0.00253231],[0.00653487],0.005729464164197945,0.0047444591728899735,0.0014866489709290682,0.0002607173651386256,0.0,0.0,0.0,0.0
[-0.02306546],[-0.00374296],[-0.00362332],[0.00833083],0.00546427600501132,0.004869985334267136,0.0015211823757182961,0.00027064448893677063,0.0,0.0,0.0,0.0
[-0.02504267],[-0.00712215],[-0.00446538],[0.00793209],0.005240044808228501,0.004982996712652386,0.0015556073839600496,0.0002808457348739801,0.0,0.0,0.0,0.0
[-0.02594923],[-0.0096773],[-0.00551719],[0.00516749],0.005102542511172975,0.005027600545585187,0.0015899036173106628,0.00029132531228549786,0.0,0.0,0.0,0.0
[-0.02536478],[-0.00774952],[-0.00596888],[0.00287231],0.005007116504320242,0.00502035824569458,0.0016240566366510071,0.00030208291238538167,0.0,0.0,0.0,0.0
[-0.02789571],[-0.00516693],[-0.00596969],[0.00370837],0.004907971300603664,0.004998419840525738,0.0016580558941816537,0.0003131140853313379,0.0,0.0,0.0,0.0
[-0.0314271],[-0.00514022],[-0.00728306],[0.00583035],0.0048456082988491325,0.005040989016039862,0.0016918925708130324,0.0003244140469872967,0.0,0.0,0.0,0.0
[-0.03514457],[-0.00572419],[-0.01006589],[0.0063001],0.004918448424899373,0.005118729978497167,0.0017255625018187076,0.00033598135052662537,0.0,0.0,0.0,0.0
[-0.03712146],[-0.00487233],[-0.01258794],[0.00555683],0.0051602757357916635,0.0051561919521357115,0.0017590720964937065,0.00034781663089802407,0.0003080432593924295,0.0,0.0003080432593924295,3.0268074439001835e-09
[-0.03602852],[-0.00444826],[-0.01305447],[0.00530572],0.005446605522447277,0.005194397786166994,0.0017924391131488003,0.00035991950621301486,0.0017858400824554456,0.0,0.0017858400824554456,2.9627850553982362e-08
[-0.03103173],[-0.00419998],[-0.01029018],[0.00548111],0.005604781715484665,0.005251851833270275,0.0018256839517167426,0.00037228914491865177,0.0032582257418262797,0.0,0.0032582257418262797,1.26129300378443e-07
[-0.02889967],[-0.00237862],[-0.00550551],[0.00581014],0.0056057491533540475,0.005311021494740898,0.0018588186125823756,0.00038492560639742266,0.004725731724355519,0.0,0.004725731724355519,3.4978437522186343e-07
[-0.03102571],[0.00081148],[-0.00263295],[0.00704958],0.005533729311834528,0.005399690552775848,0.0018918435740372904,0.00039783007673750806,0.006188379213171429,0.0,0.006188379213171429,7.571380072811733e-07
[-0.03187129],[0.00147961],[-0.00312192],[0.00875113],0.005432374359781653,0.005538350557083912,0.0019247519825509659,0.0004110061447722447,0.007645864671229165,0.0,0.007645864671229165,1.4040335421107402e-06
[-0.0289266],[0.00076763],[-0.00348193],[0.00904752],0.005317566877563986,0.005684142956379357,0.0019575338845739714,0.0004244603414737574,0.009097747264279777,0.0,0.009097747264279777,2.3456066617765555e-06
[-0.02940881],[0.00152309],[-0.00189644],[0.00800018],0.005191901191196687,0.00579466965461598,0.0019901779893543264,0.00043819972630508396,0.010543526934509311,0.0,0.010543526934509311,3.636272918841374e-06
[-0.02775331],[0.0016594],[-0.00023174],[0.00717773],0.005091801872959849,0.005880739856266088,0.0020226729559636694,0.00045222930205318917,0.011982701401834515,0.0,0.011982701401834515,5.329712874174601e-06
[-0.02495087],[0.00060765],[0.00142096],[0.0064693],0.0050446122235782865,0.00595111471775107,0.002055009662380553,0.00046655177649635094,0.013414866659674462,0.0,0.013414866659674462,7.478857735156762e-06
[-0.02500534],[0.0002642],[0.00328047],[0.00524856],0.00504197706565922,0.005984913900330175,0.002087183002467188,0.00048116775692044257,0.014839796561524014,0.0,0.014839796561524014,1.013587880744355e-05
[-0.02776925],[7.83589087e-05],[0.00334137],[0.00405945],0.0050447639983141595,0.005997350427670016,0.0021191912045669145,0.0004960753855162104,0.016257412642214687,0.0,0.016257412642214687,1.3352182981919171e-05
[-0.02994286],[-0.00065338],[0.00116296],[0.00316275],0.005038363603170636,0.006010229201154335,0.002151033554447817,0.0005112710637583834,0.017667683269021694,0.0,0.017667683269021694,1.717841340163729e-05
[-0.03019633],[-0.00140757],[-0.0009272],[0.00216547],0.005039752928556315,0.006018025745981071,0.0021827092480795523,0.000526750651502255,0.019070572832124103,0.0,0.019070572832124103,2.1664452485249354e-05
[-0.02589498],[-0.00125367],[-0.00033453],[0.00123798],0.005037397495857133,0.0060197051449233105,0.002214217565181846,0.0005425096889607028,0.020466049430920456,0.0,0.020466049430920456,2.6859425372046622e-05
[-0.0219896],[-0.00145606],[0.0032596],[0.00074782],0.0050531320014790305,0.006020549818486158,0.0022455582154562023,0.0005585433503308812,0.021854100208336977,0.0,0.021854100208336977,3.2811703587224345e-05
[-0.02275416],[-0.00256764],[0.00652315],[0.00021536],0.005106094849432627,0.006018576584308794,0.002276732463978971,0.0005748466155430297,0.023234781193530535,0.0,0.023234781193530535,3.956890979189835e-05
[-0.02525336],[-0.00467243],[0.00621705],[-0.00109707],0.005164287665320489,0.006011665407141109,0.002307743730656029,0.0005914142555402347,0.024608243851227254,0.0,0.024608243851227254,4.7177924999137066e-05
[-0.02424722],[-0.00467728],[0.00409529],[-0.00265045],0.005195513928299398,0.006004021220243652,0.002338595861603694,0.0006082407909838709,0.025974658522651687,0.0,0.025974658522651687,5.568489849314023e-05
[-0.02350005],[-0.00334775],[0.00353587],[-0.00292778],0.005219515660458764,0.005972160277057906,0.0023692914323238,0.0006253201167627888,0.027334139274592207,0.0,0.027334139274592207,6.51352584451801e-05
[-0.02453743],[-0.00209684],[0.00397155],[-0.00175425],0.005248162339772103,0.0058850818755641745,0.0023998321868923,0.0006426438836413902,0.02868676335069122,0.0,0.02868676335069122,7.557372118173392e-05
[-0.02773181],[-0.00155465],[0.00290958],[-0.00046788],0.005247621287284563,0.005778686274848518,0.0024302192616496737,0.0006602004348942736,0.03003258107850327,0.0,0.03003258107850327,8.704429885753944e-05
[-0.028878],[-0.00098398],[0.00046559],[0.00013548],0.005204233933495186,0.005718800935310854,0.002460451661021193,0.0006779772032643083,0.03137154836486936,0.0,0.03137154836486936,9.959030526990611e-05
[-0.03061472],[-0.00248504],[-0.00150617],[-0.00011549],0.005160197233847205,0.005708852610905076,0.00249052586774232,0.000695964495892283,0.032703509433130995,0.0,0.032703509433130995,0.00011325435843163066
[-0.032278],[-0.00480987],[-0.00273394],[-0.00155533],0.005147421850993684,0.005712648735867383,0.002520438140869784,0.0007141562620281306,0.03402829860008851,0.0,0.03402829860008851,0.0001280783799286017
[-0.03288274],[-0.00412016],[-0.00362755],[-0.00314617],0.005159404991665888,0.00572486736007094,0.002550186714328801,0.0007325484067603528,0.03534583764778999,0.0,0.03534583764778999,0.00014410359387781148
[-0.03007807],[-0.00118835],[-0.00319988],[-0.00268845],0.005153884428097575,0.005726258238623956,0.0025797712556756207,0.0007511373076460214,0.03665611185258416,0.0,0.03665611185258416,0.00016137052816739958
[-0.02945539],[-0.0010379],[-0.00124041],[-0.00067665],0.005069455862130053,0.005699586609979135,0.002609189484591252,0.0007699184618873723,0.03795902022107997,0.0,0.03795902022107997,0.0001799190169726176
[-0.03100091],[-0.00360153],[-5.48572793e-05],[-0.00024716],0.004902827557388925,0.00566083570290551,0.0026384334848897576,0.0007888856659384213,0.03925421215212688,0.0,0.03925421215212688,0.00019978819975270814
[-0.03301636],[-0.00469331],[-0.00103751],[-0.00205191],0.004763881192923575,0.005625863779281526,0.002667490703992858,0.0008080317133678564,0.04054113170269606,0.0,0.04054113170269606,0.00022101651251336097
[-0.03297306],[-0.00352977],[-0.00252571],[-0.00334042],0.004727100110693574,0.005560235504971036,0.002696350433726912,0.0008273487013789293,0.04181930461687332,0.0,0.04181930461687332,0.00024364167348879472
[-0.03256478],[-0.00183602],[-0.00267102],[-0.00247827],0.0047268829177556475,0.005373261440043444,0.002725008049766723,0.0008468248707450614,0.043088526087223945,0.0,0.043088526087223945,0.0002677006712139193
[-0.03294422],[-0.00231462],[-0.00193561],[-0.00102185],0.004700972489066128,0.005101799021160356,0.0027534623069360494,0.0008664407102217544,0.044348740965949984,0.0,0.044348740965949984,0.00029322976029904735
[-0.03010456],[-0.00317127],[-0.00083554],[-0.00091017],0.00461792777655544,0.004886223427251916,0.0027817104071610668,0.0008861717830545753,0.04559982532873863,0.0,0.04559982532873863,0.00032026446218370245
[-0.02920544],[-0.00253811],[0.00095708],[-0.00154895],0.004549685209877839,0.004756306373494033,0.002809746846654362,0.0009059964573464369,0.04684153541752074,0.0,0.04684153541752074,0.0003488395648540573
[-0.03121245],[-0.00288148],[0.00186389],[-0.00167634],0.004539995006722193,0.004655061832644651,0.002837566897512351,0.0009258990238416422,0.04807366183746278,0.0,0.04807366183746278,0.0003789891198986038
[-0.03065124],[-0.00277601],[0.00116354],[-0.00153716],0.004540963024197316,0.004544865965165437,0.0028651690584291785,0.0009458669315222521,0.04929613809700379,0.0,0.04929613809700379,0.00041074644052079267
[-0.02983417],[-0.00228025],[0.00089077],[-0.00136489],0.004542321091561405,0.004434209431453408,0.002892553637667826,0.0009658880171979505,0.050508977848849355,0.0,0.050508977848849355,0.0004441441035317279
[-0.02973369],[-0.00111253],[0.00157451],[-0.00080289],0.004547233008562741,0.004351284382991111,0.0029197212893275456,0.000985950667985019,0.051712210062499694,0.0,0.051712210062499694,0.00047921395448381515
[-0.02817488],[-0.00104499],[0.00239861],[-5.50433197e-05],0.004555306550347438,0.004316427829210015,0.0029466729131281573,0.0010060456947729533,0.052905874585781346,0.0,0.052905874585781346,0.0005159871139831201
[-0.02378278],[-0.00181143],[0.00416665],[5.61182827e-05],0.00458890268312504,0.004315729576555561,0.002973410196836025,0.001026167513241887,0.05409004616843285,0.0,0.05409004616843285,0.0005544939846816023
[-0.02110648],[-0.00209775],[0.00721254],[-0.00054887],0.004696323924327036,0.004290862643614281,0.0029999376490959058,0.0010463126448877003,0.05526492449450048,0.0,0.05526492449450048,0.0005947642602560813
[-0.02080694],[-0.00025343],[0.00940883],[-0.0006251],0.0048680313277234075,0.0041910888697690276,0.003026264975583244,0.001066475690020557,0.056430939420104916,0.0,0.056430939420104916,0.0006368269393954198
[-0.02317884],[0.00072183],[0.00884895],[0.00045359],0.005000123897151288,0.004022597046616816,0.0030524053620192898,0.00108664596502873,0.05758867492963932,0.0,0.05758867492963932,0.000680710346956635
[-0.02531425],[-0.00077157],[0.00610324],[0.00112585],0.00503462387411824,0.0038663000381676505,0.0030783693535557624,0.0011068085119610247,0.05873859805891546,0.0,0.05873859805891546,0.0007264421591017665
[-0.0254816],[-0.00232425],[0.00351638],[7.87344512e-05],0.004998594547307738,0.0037966223427772865,0.003104160635896192,0.0011269495045079265,0.05988087204461173,0.0,0.05988087204461173,0.0007740494244689611
[-0.02249788],[-0.00354539],[0.00325702],[-0.00171832],0.004948288518453885,0.003782643372328722,0.0031297772817370836,0.0011470606205648403,0.061015411528093574,0.0,0.061015411528093574,0.0008235585756189214
[-0.02165648],[-0.00477992],[0.00491904],[-0.00307949],0.00492511467471868,0.0037713412729793346,0.0031552158175144032,0.0011671380780383335,0.06214206266816063,0.0,0.06214206266816063,0.0008749954318609438
[-0.02317753],[-0.00368536],[0.00562409],[-0.00347263],0.004881444781600428,0.0037127264618131255,0.003180473261345011,0.0011871784509719229,0.06326069339974168,0.0,0.06326069339974168,0.000928385198503546
[-0.02233211],[-0.00339044],[0.00464038],[-0.00279231],0.004715159075464677,0.0036258038649009255,0.003205543676228066,0.001207175709254732,0.06437104077811284,0.0,0.06437104077811284,0.0009837524646048809
[-0.01924465],[-0.00506347],[0.00458014],[-0.00237828],0.004413972731970738,0.0035555604350437707,0.003230412382638105,0.0012271219817538556,0.06547245465956131,0.0,0.06547245465956131,0.0010411211946046311
[-0.01972581],[-0.00622746],[0.00578379],[-0.0032231],0.00409192058399506,0.0035052481839735307,0.0032550557964203465,0.00124701005713358,0.06656389052190606,0.0,0.06656389052190606,0.00110051470728417
[-0.02003421],[-0.00560529],[0.00588993],[-0.00402799],0.003914062259181223,0.003465603532381993,0.0032794499499852847,0.0012668343072684165,0.06764428686096784,0.0,0.06764428686096784,0.0011619556432165144
[-0.02045955],[-0.00667444],[0.0047124],[-0.00395878],0.003893302711214034,0.003413018011716526,0.003303580581965186,0.001286589809027027,0.06871301205288449,0.0,0.06871301205288449,0.0012254659325459988
[-0.02074284],[-0.00858573],[0.00354276],[-0.00425391],0.0039077078328442864,0.003319137559043625,0.0033274445306366997,0.0013062704639693423,0.0697699260676146,0.0,0.0697699260676146,0.0012910667761923365
[-0.02121166],[-0.00901808],[0.00268734],[-0.0051894],0.003901242002540268,0.003166011213417619,0.003351043256204544,0.001325866846719121,0.07081509357638474,0.0,0.07081509357638474,0.0013587786431456857
[-0.01999689],[-0.01043411],[0.00229687],[-0.00584398],0.003883648374147449,0.0030115636079565077,0.0033743778323796648,0.0013453661101789265,0.07184856213294061,0.0,0.07184856213294061,0.00142862127649933
[-0.01920258],[-0.01264548],[0.00261504],[-0.0065384],0.0038919870569883567,0.002940147842087938,0.003397448962669616,0.0013647560523313343,0.07287036289503415,0.0,0.07287036289503415,0.001500613700971407
[-0.01808289],[-0.01321336],[0.0032417],[-0.00742631],0.003918757623716642,0.0029524691861925346,0.0034202586697415884,0.0013840301236809174,0.07388058544487704,0.0,0.07388058544487704,0.0015747742304719967
[-0.01672994],[-0.01395038],[0.00385139],[-0.00771177],0.003951321584731324,0.003011555082329068,0.003442810485594749,0.001403188429295327,0.074879386211712,0.0,0.074879386211712,0.0016511204772750815
[-0.01899367],[-0.0141232],[0.00368245],[-0.00733987],0.003958398867046751,0.003097739361599249,0.003465108018192801,0.0014222355912338498,0.0758669249891866,0.0,0.0758669249891866,0.0017296693630577443
[-0.02099631],[-0.01266413],[0.00178153],[-0.00633224],0.003938159924904706,0.003173066437440804,0.003487153250941568,0.0014411781678117744,0.07684328962065984,0.0,0.07684328962065984,0.001810437129884824
[-0.02019809],[-0.01326913],[-0.00028726],[-0.00495092],0.003934933865982836,0.003218465876921408,0.0035089467711603337,0.0014600220983199464,0.07780850611800393,0.0,0.07780850611800393,0.0018934393491346604
[-0.02042082],[-0.01393224],[-0.0007867],[-0.00428576],0.003934321888948005,0.003260688863680114,0.003530489386276583,0.0014787716221678956,0.07876261024149628,0.0,0.07876261024149628,0.0019786909285459454
[-0.02081841],[-0.01173899],[-0.00072263],[-0.00373152],0.00393536459724133,0.0032984730071691283,0.003551782442292977,0.0014974300327179973,0.0797056616044513,0.0,0.0797056616044513,0.00206620611904672
[-0.02150197],[-0.0125647],[-0.00120485],[-0.00249174],0.003911985191062693,0.003315556572769111,0.0035728268813412845,0.0015159998652168293,0.08063770193308478,0.0,0.08063770193308478,0.002155998521937559
[-0.0194118],[-0.01588141],[-0.00140071],[-0.00248032],0.003806814749385359,0.0033339207740783984,0.003593620809777759,0.0015344826462052412,0.08155864735952374,0.0,0.08155864735952374,0.00224808109468553
[-0.01847033],[-0.01763778],[-0.00045904],[-0.0043525],0.0037044591754612504,0.0033867154227593603,0.0036141582959634093,0.0015528802490669695,0.08246823517651612,0.0,0.08246823517651612,0.0023424661522910327
[-0.02108752],[-0.0161557],[-0.00010124],[-0.00535978],0.0036589336509401773,0.0034502013706479255,0.0036344330829868165,0.0015711963130243406,0.08336618827077025,0.0,0.08336618827077025,0.002439165363777642
[-0.02623755],[-0.01355811],[-0.0026103],[-0.00360639],0.0036433529526509007,0.0034630292542250024,0.0036544422498975162,0.001589434550026388,0.08425237727587134,0.0,0.08425237727587134,0.002538189748149778
[-0.02834804],[-0.01263012],[-0.00673588],[-0.00063878],0.0037237074547635815,0.0034553125364268915,0.003674187628904082,0.00160759617740742,0.08512688333878073,0.0,0.08512688333878073,0.0026395496752421132
[-0.02613155],[-0.01231239],[-0.00851655],[0.00120167],0.003891955405166324,0.0034588562926936486,0.003693677883231145,0.0016256806276505398,0.0859900901463581,0.0,0.0859900901463581,0.0027432548751484378
[-0.02476316],[-0.00981662],[-0.00678486],[0.00224598],0.0040079506971342485,0.0034733569485902566,0.003712926425284137,0.0016436876328629608,0.08684259172264641,0.0,0.08684259172264641,0.00284931445767296
[-0.02851075],[-0.00739479],[-0.00538037],[0.00407291],0.004073974233777571,0.003520754634390053,0.003731945042416272,0.0016616183930281449,0.08768491011950645,0.0,0.08768491011950645,0.002957736938032966
[-0.02968436],[-0.00704783],[-0.00675446],[0.00604711],0.004166561226195392,0.0036164462670544234,0.003750742614814866,0.0016794768573893703,0.08851743863289091,0.0,0.08851743863289091,0.003068530261744698
[-0.030663],[-0.00717537],[-0.00850404],[0.00663968],0.004306207393650281,0.003709773823294836,0.0037693290322959793,0.0016972697334945526,0.08934061527435187,0.0,0.08934061527435187,0.0031817018265133602
[-0.0312892],[-0.00642966],[-0.00888566],[0.00632183],0.004462928921860014,0.003796995866748487,0.0037877171112096694,0.00171500447222228,0.09015500766914618,0.0,0.09015500766914618,0.0032972585048381834
[-0.03148586],[-0.00466811],[-0.00851639],[0.00658225],0.004619257519071178,0.003908265619015255,0.0038059212984924208,0.0017326886398901804,0.09096125565981834,0.0,0.09096125565981834,0.0034152066701342763
[-0.03129032],[-0.00289235],[-0.00785423],[0.00776808],0.004750921973844068,0.004059578585098806,0.003823955681286425,0.0017503315167028493,0.09175998315392929,0.0,0.09175998315392929,0.003535552225179207
[-0.0301165],[-0.00139091],[-0.00677964],[0.00910743],0.004844481637667824,0.004249103266340345,0.00384183223780802,0.0017679454037056517,0.09255172065650541,0.0,0.09255172065650541,0.0036583006298051184
[-0.02518808],[-0.00055826],[-0.00431482],[0.00988843],0.004869678784180722,0.004448295502607203,0.0038595590683494917,0.0017855452240828067,0.09333682692261099,0.0,0.09333682692261099,0.0037834569246835694
[-0.02359441],[0.00052888],[-0.00060404],[0.01009884],0.004855757642411099,0.004658779501067201,0.003877139459590167,0.0018031472232140071,0.09411544751648146,0.0,0.09411544751648146,0.003911025748528677
[-0.0274406],[0.00378458],[0.00090038],[0.01069069],0.00484970760679814,0.004895831087866834,0.003894573607353274,0.0018207687287010298,0.09488759111096123,0.0,0.09488759111096123,0.004041011347941594
[-0.02991663],[0.00550222],[-0.00141823],[0.01208919],0.0048524147560724705,0.005184164640352012,0.003911861395288996,0.0018384293894764983,0.09565325255301577,0.0,0.09565325255301577,0.004173417582262501
[-0.02738608],[0.0037306],[-0.0034662],[0.01242106],0.004875233234587311,0.005469299256321824,0.003929003725136355,0.0018561513688637723,0.09641247177990035,0.0,0.09641247177990035,0.004308247927221158
[-0.02463383],[0.0008566],[-0.00188729],[0.01006362],0.004875413256579754,0.0056464642904515625,0.003946002080606198,0.0018739551396980728,0.097165314503908,0.0,0.097165314503908,0.004445505479573757
[-0.02290546],[-0.00249022],[0.0013624],[0.00602129],0.004876443435473014,0.0057061739043266484,0.003962857402084081,0.0018918534714693965,0.09791182237391617,0.0,0.09791182237391617,0.004585192962426791
[-0.02229843],[-0.00097255],[0.00337194],[0.0030492],0.0048980843169054,0.005719188246360173,0.003979570622902502,0.0019098503624328212,0.09865203672642837,0.0,0.09865203672642837,0.00472731273030581
[-0.02295578],[0.00211005],[0.00357047],[0.00336043],0.004919005372251617,0.005737775861228842,0.003996143588771069,0.0019279452210091378,0.09938603930635519,0.0,0.09938603930635519,0.004871866774348288
[-0.02446498],[0.00216052],[0.00251651],[0.00532494],0.004920183310547137,0.005786977790413839,0.004012578120718106,0.0019461373459569874,0.1001139107654942,0.0008457586445430804,0.09926815212095112,0.005018848417891037
[-0.02515938],[0.00083518],[0.00109009],[0.0055202],0.004887202746939114,0.0058393921911232905,0.004028874387435895,0.001964427581214645,0.10083565857508328,0.003189265657356953,0.09764639291772632,0.005168219368768102
[-0.02723236],[1.20171428e-06],[-0.00021773],[0.00375153],0.004779673979712013,0.005862930670540564,0.004045028980535408,0.0019828169309680215,0.10155113178046772,0.005545472097625803,0.09600565968284192,0.005319903468775018
[-0.0269033],[-0.0024095],[-0.00121681],[0.00153812],0.004593949702892292,0.005866298430142843,0.004061032781807484,0.002001304729299247,0.10225992654390953,0.007914292642051348,0.09434563390185818,0.00547380980315551
[-0.02617133],[-0.00688472],[-0.00119632],[-0.00133453],0.004423450996578334,0.0058689830250630804,0.004076872048553943,0.002019888768454265,0.1029614342129804,0.010295444413620751,0.09266598979935965,0.00562984741574086
[-0.02480432],[-0.00929966],[-0.00011062],[-0.00487827],0.0043384527196568025,0.005907246587606869,0.004092534067428469,0.002038567171174893,0.10365509172437182,0.012688686881381079,0.09096640484299073,0.005787925300190211
[-0.02442077],[-0.00719558],[0.0010998],[-0.00662376],0.0043126632880196745,0.00598104681309545,0.004108011723215995,0.0020573404152843047,0.10434058395125259,0.015094081268271399,0.08924650268298119,0.00594795239077392
[-0.02338925],[-0.00287439],[0.0018819],[-0.00459248],0.00429624630237048,0.006011296561440261,0.004123302716245905,0.002076210355901111,0.10501780904316475,0.017511865268526522,0.08750594377463823,0.0061098375525766675
[-0.02160805],[-0.00159445],[0.00271913],[-0.00081925],0.004256954971629049,0.005996619453179663,0.004138406008786773,0.0020951766865091224,0.1056867210398649,0.019941999608576216,0.08574472143128868,0.006273489575255088
[-0.018539],[-0.00238091],[0.00436302],[0.00097804],0.004227265794293372,0.0059780760663101255,0.004153320002787872,0.0021142360680360666,0.10634724916504387,0.02238405645689307,0.08396319270815081,0.0064388171773305854
[-0.01772613],[-0.00318595],[0.00627492],[0.00019641],0.004269262889878073,0.005965083791936356,0.004168044638460093,0.002133384158226525,0.10699939077069284,0.0248374794452357,0.08216191132545714,0.006605729022798218
[-0.01686044],[-0.00457907],[0.00718526],[-0.00136406],0.004340462261234055,0.0059587174907984744,0.004182583892235908,0.00215261697027616,0.10764332196962806,0.027301757748904906,0.08034156422072315,0.006774133746338699
[-0.01658014],[-0.00671407],[0.00708534],[-0.00294273],0.0043788820271037955,0.005955815698334756,0.004196943850887297,0.0021719310539011116,0.10827931233980997,0.029776449286959192,0.07850286305285079,0.006943939983101815
[-0.01724792],[-0.007432],[0.00644362],[-0.00439397],0.004394449507819396,0.005960988656171947,0.004211129230294629,0.0021913234744686963,0.10890757074357406,0.03226117804825513,0.07664639269531892,0.007115056398775356
[-0.02007773],[-0.00539513],[0.00481778],[-0.00455647],0.004396734141931414,0.005969520535739406,0.004225142674974678,0.002210791836059036,0.10952821430432177,0.034755637046307415,0.07477257725801437,0.007287391715558547
[-0.02269431],[-0.00584262],[0.00201266],[-0.00339303],0.0043773581030024464,0.005958482493828647,0.004238985241646384,0.0022303336623887278,0.11014128982323731,0.03725950899774391,0.0728817808254934,0.007460854732908593
[-0.02069996],[-0.00832121],[7.72753058e-06],[-0.00323024],0.004360828905254869,0.00593073395657379,0.004252656802258513,0.002249945345547464,0.11074679162904029,0.039772331625125924,0.07097446000391436,0.007635354346250513
[-0.01684556],[-0.00806684],[0.00117539],[-0.00441887],0.004351890109276833,0.005906021634300315,0.004266157060761614,0.0022696222172579683,0.11134470660995203,0.04229350678740273,0.06905119982254931,0.007810799568007978
[-0.01457037],[-0.00779917],[0.00437368],[-0.00481692],0.004380041151382982,0.005872830128071893,0.004279486956001916,0.002289359243584126,0.1119350763466745,0.04482238949207309,0.06711268685460142,0.007987099552874116
[-0.01225756],[-0.00925326],[0.00687872],[-0.00449745],0.00446328612658354,0.005813060513576644,0.004292650448570547,0.0023091505585193755,0.11251807625042426,0.04735822813439712,0.06515984811602714,0.00816416362847315
[-0.0111837],[-0.0092228],[0.00798949],[-0.00461951],0.00457175018845061,0.00574708996446405,0.004305655266484548,0.0023289888725027195,0.1130940485885113,0.04990008871122626,0.06319395987728504,0.008341901334898642
