acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,acc_x_1,acc_y_1,acc_z_1,gyro_x_1,gyro_y_1,gyro_z_1,mag_x_1,mag_y_1,mag_z_1
0.21337890625,-1.03662109375,0.044921875,0.0,25.426830291748047,0.7317073345184326,0.0,0.0,0.0,0.5703125,-0.96728515625,0.09228515625,23.04878044128418,60.4878044128418,-21.341463088989258,0.0,0.0,0.0
0.19287109375,-1.03076171875,0.03759765625,1.6463414430618286,29.14634132385254,2.2560975551605225,0.0,0.0,0.0,0.55029296875,-0.96142578125,0.0888671875,25.365854263305664,60.42683029174805,-22.012195587158203,0.0,0.0,0.0
0.16064453125,-1.0263671875,0.037109375,3.4146342277526855,30.426830291748047,3.9634146690368652,0.0,0.0,0.0,0.5283203125,-0.95751953125,0.080078125,30.0,61.219512939453125,-22.7439022064209,0.0,0.0,0.0
0.1279296875,-1.01513671875,0.0322265625,4.939024448394775,30.48780632019043,5.9146342277526855,0.0,0.0,0.0,0.5146484375,-0.953125,0.08154296875,33.963417053222656,60.73170852661133,-23.109756469726562,0.0,0.0,0.0
0.1044921875,-1.0107421875,0.029296875,5.97560977935791,29.878049850463867,8.170731544494629,0.0,0.0,0.0,0.50634765625,-0.9521484375,0.08056640625,37.92683029174805,57.621952056884766,-23.90243911743164,0.0,0.0,0.0
0.08740234375,-1.0009765625,0.0263671875,6.341463565826416,28.475610733032227,10.609756469726562,0.0,0.0,0.0,0.49853515625,-0.9501953125,0.08837890625,41.40243911743164,53.17073440551758,-24.7560977935791,0.0,0.0,0.0
0.078125,-0.99462890625,0.029296875,6.341463565826416,26.463415145874023,13.292683601379395,0.0,0.0,0.0,0.49609375,-0.94873046875,0.0888671875,44.93902587890625,49.39024353027344,-25.426830291748047,0.0,0.0,0.0
0.08203125,-0.990234375,0.033203125,6.036585330963135,24.08536720275879,15.792683601379395,0.0,0.0,0.0,0.49658203125,-0.94287109375,0.0869140625,48.90243911743164,47.07317352294922,-26.158536911010742,0.0,0.0,0.0
0.080078125,-0.9833984375,0.03564453125,6.158536911010742,20.975610733032227,18.04878044128418,0.0,0.0,0.0,0.5029296875,-0.9404296875,0.076171875,52.5,44.69512176513672,-26.829269409179688,0.0,0.0,0.0
0.07470703125,-0.9814453125,0.03515625,6.219512462615967,16.707317352294922,19.63414764404297,0.0,0.0,0.0,0.505859375,-0.9365234375,0.0703125,55.97561264038086,43.658538818359375,-27.621952056884766,0.0,0.0,0.0
0.068359375,-0.9833984375,0.0341796875,6.158536911010742,13.536585807800293,20.30487823486328,0.0,0.0,0.0,0.5087890625,-0.94287109375,0.06201171875,59.63414764404297,44.024391174316406,-28.475610733032227,0.0,0.0,0.0
0.06396484375,-0.98388671875,0.0302734375,5.54878044128418,5.304878234863281,21.03658676147461,0.0,0.0,0.0,0.50439453125,-0.95263671875,0.0576171875,63.84146499633789,45.182926177978516,-29.69512176513672,0.0,0.0,0.0
0.06005859375,-0.986328125,0.0244140625,4.02439022064209,-3.9024391174316406,21.768293380737305,0.0,0.0,0.0,0.4951171875,-0.9638671875,0.0498046875,67.98780822753906,45.0,-30.79268455505371,0.0,0.0,0.0
0.06787109375,-0.99072265625,0.0263671875,2.7439024448394775,-12.134146690368652,22.378049850463867,0.0,0.0,0.0,0.486328125,-0.96875,0.0400390625,70.0,43.719512939453125,-31.158536911010742,0.0,0.0,0.0
0.08349609375,-0.9912109375,0.0283203125,2.4390244483947754,-17.80487823486328,23.292682647705078,0.0,0.0,0.0,0.4912109375,-0.97607421875,0.03271484375,73.59756469726562,38.719512939453125,-32.0121955871582,0.0,0.0,0.0
0.10693359375,-0.9873046875,0.01611328125,2.378048896789551,-21.40243911743164,24.024391174316406,0.0,0.0,0.0,0.4921875,-0.98095703125,0.029296875,77.13414764404297,32.621952056884766,-33.10975646972656,0.0,0.0,0.0
0.12060546875,-0.984375,0.0048828125,1.9512195587158203,-23.59756088256836,24.573171615600586,0.0,0.0,0.0,0.50244140625,-0.990234375,0.02490234375,81.09756469726562,28.53658676147461,-34.5121955871582,0.0,0.0,0.0
0.138671875,-0.98779296875,0.00048828125,0.3048780560493469,-24.390243530273438,24.93902587890625,0.0,0.0,0.0,0.51611328125,-1.0009765625,0.02294921875,85.48780822753906,27.5,-36.280487060546875,0.0,0.0,0.0
0.14892578125,-0.99267578125,0.009765625,-1.2195122241973877,-25.18292808532715,25.18292808532715,0.0,0.0,0.0,0.529296875,-1.015625,0.0263671875,90.12195587158203,25.54878044128418,-38.04878234863281,0.0,0.0,0.0
0.16845703125,-0.99755859375,0.021484375,-1.4634146690368652,-27.68292808532715,24.14634132385254,0.0,0.0,0.0,0.552734375,-1.02734375,0.033203125,94.69512176513672,22.926830291748047,-39.817073822021484,0.0,0.0,0.0
0.18310546875,-0.99267578125,0.0224609375,-0.4878048896789551,-31.280488967895508,22.073171615600586,0.0,0.0,0.0,0.5751953125,-1.033203125,0.03369140625,98.78048706054688,22.926830291748047,-41.158538818359375,0.0,0.0,0.0
0.197265625,-0.99267578125,0.01904296875,-0.8536585569381714,-33.963417053222656,19.817073822021484,0.0,0.0,0.0,0.60009765625,-1.033203125,0.03173828125,103.04878234863281,26.219512939453125,-42.43902587890625,0.0,0.0,0.0
0.20654296875,-0.9921875,0.0126953125,-1.585365891456604,-34.93902587890625,18.963415145874023,0.0,0.0,0.0,0.62158203125,-1.03564453125,0.03466796875,107.56098175048828,30.670732498168945,-43.963417053222656,0.0,0.0,0.0
0.220703125,-0.99658203125,0.00146484375,-2.682926893234253,-35.914634704589844,17.68292808532715,0.0,0.0,0.0,0.63330078125,-1.04296875,0.03173828125,112.68292999267578,35.0,-45.97561264038086,0.0,0.0,0.0
0.23486328125,-1.0009765625,-0.02490234375,-3.5365853309631348,-34.817073822021484,17.073171615600586,0.0,0.0,0.0,0.630859375,-1.05322265625,0.0361328125,117.3780517578125,38.719512939453125,-47.80487823486328,0.0,0.0,0.0
0.23681640625,-1.001953125,-0.0478515625,-3.7804877758026123,-29.878049850463867,16.585365295410156,0.0,0.0,0.0,0.62548828125,-1.06201171875,0.04541015625,119.93902587890625,40.30487823486328,-48.658538818359375,0.0,0.0,0.0
0.23876953125,-0.99755859375,-0.07177734375,-3.47560977935791,-22.13414764404297,16.707317352294922,0.0,0.0,0.0,0.62646484375,-1.0712890625,0.0625,125.06098175048828,41.09756088256836,-50.30487823486328,0.0,0.0,0.0
0.224609375,-1.00244140625,-0.05419921875,-1.8902438879013062,-16.280488967895508,16.768293380737305,0.0,0.0,0.0,0.630859375,-1.07861328125,0.068359375,129.69512939453125,38.10975646972656,-52.43902587890625,0.0,0.0,0.0
0.22314453125,-1.00634765625,-0.037109375,2.4390244483947754,-13.47560977935791,16.158536911010742,0.0,0.0,0.0,0.64306640625,-1.0849609375,0.064453125,133.47561645507812,33.414634704589844,-54.5121955871582,0.0,0.0,0.0
0.232421875,-1.00244140625,-0.02880859375,3.2926828861236572,-18.292682647705078,14.207317352294922,0.0,0.0,0.0,0.66162109375,-1.083984375,0.0615234375,137.6829376220703,30.670732498168945,-56.89024353027344,0.0,0.0,0.0
0.2578125,-1.001953125,-0.01806640625,0.4878048896789551,-25.670732498168945,12.256097793579102,0.0,0.0,0.0,0.685546875,-1.083984375,0.06005859375,141.9512176513672,31.158536911010742,-59.57317352294922,0.0,0.0,0.0
0.28857421875,-1.0009765625,-0.0166015625,-3.2926828861236572,-27.13414764404297,11.52439022064209,0.0,0.0,0.0,0.7119140625,-1.08203125,0.07177734375,147.01219177246094,33.90243911743164,-62.19512176513672,0.0,0.0,0.0
0.29541015625,-0.9990234375,-0.02294921875,-4.878048896789551,-19.08536720275879,12.560976028442383,0.0,0.0,0.0,0.7255859375,-1.091796875,0.0859375,152.98780822753906,37.19512176513672,-65.48780822753906,0.0,0.0,0.0
0.283203125,-1.001953125,-0.03466796875,-1.2804877758026123,-7.865853786468506,13.353658676147461,0.0,0.0,0.0,0.72705078125,-1.10205078125,0.10107421875,159.69512939453125,37.74390411376953,-69.39024353027344,0.0,0.0,0.0
0.27001953125,-1.0048828125,-0.04150390625,1.402438998222351,-3.47560977935791,12.987805366516113,0.0,0.0,0.0,0.7255859375,-1.1083984375,0.11572265625,165.48780822753906,36.03658676147461,-73.10975646972656,0.0,0.0,0.0
0.22998046875,-1.00439453125,-0.0517578125,6.036585330963135,-0.3658536672592163,10.609756469726562,0.0,0.0,0.0,0.732421875,-1.09423828125,0.12744140625,169.756103515625,35.060977935791016,-75.67073059082031,0.0,0.0,0.0
0.19677734375,-1.00439453125,-0.0478515625,8.04878044128418,-5.243902683258057,7.195122241973877,0.0,0.0,0.0,0.744140625,-1.0859375,0.1396484375,172.19512939453125,36.89024353027344,-77.92683410644531,0.0,0.0,0.0
0.18603515625,-1.00244140625,-0.046875,5.9146342277526855,-16.463415145874023,4.878048896789551,0.0,0.0,0.0,0.7568359375,-1.0810546875,0.146484375,173.59756469726562,38.53658676147461,-79.08536529541016,0.0,0.0,0.0
0.20947265625,-1.00927734375,-0.0185546875,2.378048896789551,-25.2439022064209,4.146341323852539,0.0,0.0,0.0,0.76025390625,-1.07421875,0.1669921875,176.89024353027344,40.67073440551758,-81.15853881835938,0.0,0.0,0.0
0.25,-1.0146484375,-0.00048828125,0.24390244483947754,-25.121952056884766,3.658536672592163,0.0,0.0,0.0,0.76123046875,-1.0751953125,0.17578125,180.24391174316406,39.39024353027344,-83.10975646972656,0.0,0.0,0.0
0.275390625,-1.017578125,0.0107421875,-0.5487805008888245,-16.219512939453125,3.5365853309631348,0.0,0.0,0.0,0.7734375,-1.07177734375,0.19921875,182.98780822753906,35.79268264770508,-84.45122528076172,0.0,0.0,0.0
0.27734375,-1.00927734375,0.00537109375,0.6707317233085632,-2.5609755516052246,3.5975611209869385,0.0,0.0,0.0,0.78662109375,-1.06689453125,0.22314453125,186.03659057617188,34.69512176513672,-86.70732116699219,0.0,0.0,0.0
0.2509765625,-0.99853515625,-0.0107421875,2.012195110321045,10.97560977935791,2.682926893234253,0.0,0.0,0.0,0.8017578125,-1.05810546875,0.23974609375,189.39024353027344,36.03658676147461,-89.69512176513672,0.0,0.0,0.0
0.208984375,-0.99462890625,-0.021484375,2.6219513416290283,18.536584854125977,0.9146341681480408,0.0,0.0,0.0,0.814453125,-1.04931640625,0.255859375,192.1341552734375,39.26829528808594,-91.82926940917969,0.0,0.0,0.0
0.16552734375,-1.00048828125,-0.01513671875,2.6219513416290283,16.768293380737305,-0.7317073345184326,0.0,0.0,0.0,0.8330078125,-1.03466796875,0.27099609375,193.29269409179688,43.47561264038086,-92.92683410644531,0.0,0.0,0.0
0.14453125,-1.0068359375,-0.0068359375,1.9512195587158203,5.731707572937012,-2.317073106765747,0.0,0.0,0.0,0.8525390625,-1.021484375,0.28515625,194.756103515625,48.23170852661133,-94.81707763671875,0.0,0.0,0.0
0.1513671875,-1.0087890625,-0.00439453125,1.4634146690368652,-1.7073171138763428,-3.1097562313079834,0.0,0.0,0.0,0.8681640625,-1.0078125,0.298828125,196.5853729248047,53.04878234863281,-97.256103515625,0.0,0.0,0.0
0.1630859375,-1.013671875,-0.01123046875,-1.2804877758026123,-15.731707572937012,-4.329268455505371,0.0,0.0,0.0,0.8671875,-0.99169921875,0.30419921875,198.84146118164062,59.57317352294922,-99.26829528808594,0.0,0.0,0.0
0.1982421875,-1.0146484375,-0.00927734375,-5.97560977935791,-23.35365867614746,-5.243902683258057,0.0,0.0,0.0,0.85546875,-0.966796875,0.298828125,200.60975646972656,65.60975646972656,-99.93902587890625,0.0,0.0,0.0
0.21533203125,-1.01806640625,-0.00146484375,-11.036585807800293,-22.2560977935791,-5.182927131652832,0.0,0.0,0.0,0.83154296875,-0.93408203125,0.30517578125,201.21951293945312,67.13414764404297,-100.0,0.0,0.0,0.0
0.21484375,-1.029296875,0.017578125,-13.04878044128418,-17.13414764404297,-3.7195122241973877,0.0,0.0,0.0,0.80322265625,-0.8984375,0.3134765625,202.62196350097656,67.3780517578125,-99.8780517578125,0.0,0.0,0.0
0.19873046875,-1.0390625,0.02978515625,-10.609756469726562,-11.829268455505371,-2.6219513416290283,0.0,0.0,0.0,0.7900390625,-0.875,0.3193359375,203.47561645507812,66.46341705322266,-100.12195587158203,0.0,0.0,0.0
0.177734375,-1.03369140625,0.0244140625,-6.036585330963135,-10.243902206420898,-2.195122003555298,0.0,0.0,0.0,0.7568359375,-0.83056640625,0.33154296875,202.62196350097656,63.90243911743164,-100.60975646972656,0.0,0.0,0.0
0.166015625,-1.0234375,0.0009765625,-1.7682926654815674,-13.59756088256836,-3.353658676147461,0.0,0.0,0.0,0.74267578125,-0.78662109375,0.35009765625,200.97561645507812,56.64634323120117,-101.76829528808594,0.0,0.0,0.0
0.16845703125,-1.01806640625,-0.015625,-2.0731706619262695,-20.2439022064209,-4.817073345184326,0.0,0.0,0.0,0.7421875,-0.75,0.3701171875,199.756103515625,47.3780517578125,-103.3536605834961,0.0,0.0,0.0
0.18896484375,-1.02978515625,0.00390625,-6.036585330963135,-24.93902587890625,-5.609755992889404,0.0,0.0,0.0,0.7431640625,-0.72265625,0.3818359375,198.47561645507812,42.8658561706543,-104.14634704589844,0.0,0.0,0.0
0.2236328125,-1.037109375,0.0302734375,-7.743902683258057,-24.024391174316406,-4.756097793579102,0.0,0.0,0.0,0.75830078125,-0.71630859375,0.3994140625,198.59756469726562,43.658538818359375,-104.57317352294922,0.0,0.0,0.0
0.25927734375,-1.02734375,0.04052734375,-5.792683124542236,-22.2560977935791,-5.54878044128418,0.0,0.0,0.0,0.76513671875,-0.71728515625,0.41943359375,200.3048858642578,45.3658561706543,-106.82926940917969,0.0,0.0,0.0
0.2822265625,-1.0087890625,0.037109375,-4.0853657722473145,-23.414634704589844,-8.841464042663574,0.0,0.0,0.0,0.76318359375,-0.7236328125,0.43017578125,201.21951293945312,45.121952056884766,-109.0243911743164,0.0,0.0,0.0
0.2900390625,-1.0029296875,0.0400390625,-3.658536672592163,-21.890243530273438,-10.365854263305664,0.0,0.0,0.0,0.7626953125,-0.72021484375,0.43896484375,201.9512176513672,42.43902587890625,-110.30487823486328,0.0,0.0,0.0
0.28466796875,-0.984375,0.025390625,-4.5731706619262695,-12.560976028442383,-12.804878234863281,0.0,0.0,0.0,0.7724609375,-0.70849609375,0.43310546875,204.02439880371094,40.121952056884766,-111.76829528808594,0.0,0.0,0.0
0.2509765625,-0.96630859375,0.00927734375,-7.621951580047607,-0.18292683362960815,-13.231707572937012,0.0,0.0,0.0,0.77978515625,-0.67529296875,0.41552734375,204.3292694091797,40.121952056884766,-111.89024353027344,0.0,0.0,0.0
0.19775390625,-0.958984375,-0.01611328125,-9.57317066192627,9.146341323852539,-11.890244483947754,0.0,0.0,0.0,0.78466796875,-0.6416015625,0.40673828125,203.9634246826172,45.060977935791016,-110.67073059082031,0.0,0.0,0.0
0.1474609375,-0.96337890625,-0.04833984375,-13.963415145874023,10.853658676147461,-11.890244483947754,0.0,0.0,0.0,0.78564453125,-0.62353515625,0.40185546875,203.59756469726562,49.756099700927734,-109.20732116699219,0.0,0.0,0.0
0.10205078125,-0.97900390625,-0.064453125,-21.463415145874023,2.4390244483947754,-13.963415145874023,0.0,0.0,0.0,0.7724609375,-0.5859375,0.39404296875,202.56097412109375,49.69512176513672,-108.10975646972656,0.0,0.0,0.0
0.08740234375,-0.994140625,-0.046875,-27.13414764404297,-19.207317352294922,-17.987804412841797,0.0,0.0,0.0,0.751953125,-0.54833984375,0.40771484375,200.60975646972656,50.30487823486328,-105.12195587158203,0.0,0.0,0.0
0.11767578125,-1.013671875,-0.00927734375,-25.914634704589844,-42.256099700927734,-21.890243530273438,0.0,0.0,0.0,0.7392578125,-0.52099609375,0.43310546875,201.7073211669922,53.23170852661133,-102.68292999267578,0.0,0.0,0.0
0.17578125,-1.01416015625,-0.01123046875,-24.268293380737305,-53.353660583496094,-23.658536911010742,0.0,0.0,0.0,0.69775390625,-0.50390625,0.43603515625,202.9268341064453,55.121952056884766,-101.82926940917969,0.0,0.0,0.0
0.23779296875,-1.005859375,-0.01708984375,-27.7439022064209,-50.4878044128418,-22.98780632019043,0.0,0.0,0.0,0.66259765625,-0.47607421875,0.4345703125,201.7073211669922,52.317073822021484,-101.89024353027344,0.0,0.0,0.0
0.28173828125,-0.99169921875,-0.02587890625,-34.14634323120117,-39.57317352294922,-22.13414764404297,0.0,0.0,0.0,0.64306640625,-0.43994140625,0.443359375,199.69512939453125,45.060977935791016,-102.86585235595703,0.0,0.0,0.0
0.29296875,-0.9833984375,-0.0341796875,-37.9878044128418,-27.7439022064209,-22.926830291748047,0.0,0.0,0.0,0.64990234375,-0.39453125,0.44677734375,198.10975646972656,37.0121955871582,-104.20732116699219,0.0,0.0,0.0
0.28125,-0.97900390625,-0.0458984375,-38.59756088256836,-23.963415145874023,-23.841463088989258,0.0,0.0,0.0,0.64990234375,-0.361328125,0.45361328125,196.64634704589844,30.85365867614746,-104.39024353027344,0.0,0.0,0.0
0.24365234375,-0.97509765625,-0.060546875,-38.84146499633789,-21.341463088989258,-25.975610733032227,0.0,0.0,0.0,0.65185546875,-0.3232421875,0.451171875,194.756103515625,27.80487823486328,-103.2317123413086,0.0,0.0,0.0
0.20458984375,-0.994140625,-0.06201171875,-36.463417053222656,-19.45121955871582,-25.792682647705078,0.0,0.0,0.0,0.65478515625,-0.287109375,0.44775390625,193.0487823486328,27.19512176513672,-102.13414764404297,0.0,0.0,0.0
0.185546875,-1.0107421875,-0.06787109375,-34.20731735229492,-16.463415145874023,-24.08536720275879,0.0,0.0,0.0,0.65576171875,-0.25927734375,0.46142578125,190.06097412109375,28.231708526611328,-100.24390411376953,0.0,0.0,0.0
0.20068359375,-1.01513671875,-0.072265625,-36.34146499633789,-19.512195587158203,-23.963415145874023,0.0,0.0,0.0,0.6533203125,-0.2490234375,0.47265625,189.3292694091797,30.30487823486328,-98.96341705322266,0.0,0.0,0.0
0.232421875,-1.00732421875,-0.06689453125,-41.95122146606445,-30.18292808532715,-25.85365867614746,0.0,0.0,0.0,0.64453125,-0.23046875,0.4921875,189.81707763671875,29.817073822021484,-98.10975646972656,0.0,0.0,0.0
0.27587890625,-0.99658203125,-0.04736328125,-46.34146499633789,-40.182926177978516,-27.073171615600586,0.0,0.0,0.0,0.63232421875,-0.216796875,0.49267578125,188.53659057617188,27.926830291748047,-96.82926940917969,0.0,0.0,0.0
0.31201171875,-0.978515625,-0.05029296875,-46.585365295410156,-39.14634323120117,-26.829269409179688,0.0,0.0,0.0,0.630859375,-0.19140625,0.48388671875,186.15853881835938,26.89024543762207,-96.03659057617188,0.0,0.0,0.0
0.32666015625,-0.9697265625,-0.06494140625,-44.39024353027344,-28.90243911743164,-26.829269409179688,0.0,0.0,0.0,0.63623046875,-0.16162109375,0.4765625,185.36585998535156,28.780488967895508,-96.09756469726562,0.0,0.0,0.0
0.29443359375,-0.96240234375,-0.09228515625,-33.84146499633789,-18.90243911743164,-27.98780632019043,0.0,0.0,0.0,0.6259765625,-0.1279296875,0.4716796875,185.24391174316406,33.963417053222656,-95.36585235595703,0.0,0.0,0.0
0.22998046875,-0.96826171875,-0.14404296875,-21.280488967895508,-15.060976028442383,-28.35365867614746,0.0,0.0,0.0,0.61279296875,-0.1005859375,0.46923828125,184.6341552734375,37.80487823486328,-93.3536605834961,0.0,0.0,0.0
0.18701171875,-0.97607421875,-0.1806640625,-19.390243530273438,-17.073171615600586,-25.792682647705078,0.0,0.0,0.0,0.6044921875,-0.0693359375,0.47119140625,182.07318115234375,38.780487060546875,-91.03659057617188,0.0,0.0,0.0
0.1796875,-0.97998046875,-0.1748046875,-22.317073822021484,-20.792682647705078,-23.53658676147461,0.0,0.0,0.0,0.59912109375,-0.04541015625,0.4794921875,179.57318115234375,37.92683029174805,-88.71951293945312,0.0,0.0,0.0
0.205078125,-0.98046875,-0.12890625,-28.414634704589844,-32.07316970825195,-18.963415145874023,0.0,0.0,0.0,0.59765625,-0.025390625,0.48291015625,177.07318115234375,37.92683029174805,-87.56097412109375,0.0,0.0,0.0
0.25732421875,-0.97998046875,-0.08251953125,-28.90243911743164,-42.19512176513672,-16.158536911010742,0.0,0.0,0.0,0.5927734375,-0.00341796875,0.46337890625,175.60975646972656,38.780487060546875,-87.19512176513672,0.0,0.0,0.0
0.29345703125,-0.97265625,-0.091796875,-27.560976028442383,-42.9878044128418,-13.90243911743164,0.0,0.0,0.0,0.5849609375,0.02685546875,0.435546875,171.4634246826172,40.0,-86.15853881835938,0.0,0.0,0.0
0.3046875,-0.95947265625,-0.123046875,-29.878049850463867,-34.085365295410156,-10.304878234863281,0.0,0.0,0.0,0.58056640625,0.04052734375,0.43359375,168.0487823486328,41.03658676147461,-85.36585235595703,0.0,0.0,0.0
0.29150390625,-0.9482421875,-0.13525390625,-32.682926177978516,-21.463415145874023,-8.170731544494629,0.0,0.0,0.0,0.56103515625,0.06298828125,0.43994140625,167.5,40.4878044128418,-84.26829528808594,0.0,0.0,0.0
0.27099609375,-0.9443359375,-0.13427734375,-29.63414764404297,-13.90243911743164,-7.621951580047607,0.0,0.0,0.0,0.53173828125,0.0810546875,0.4560546875,167.3780517578125,38.84146499633789,-83.3536605834961,0.0,0.0,0.0
0.24755859375,-0.94091796875,-0.13818359375,-22.073171615600586,-12.987805366516113,-6.707317352294922,0.0,0.0,0.0,0.50732421875,0.1025390625,0.4580078125,165.0,35.60975646972656,-83.29268646240234,0.0,0.0,0.0
0.2333984375,-0.9404296875,-0.14599609375,-17.012195587158203,-16.219512939453125,-4.2682929039001465,0.0,0.0,0.0,0.4892578125,0.13427734375,0.443359375,160.24391174316406,30.731708526611328,-84.0243911743164,0.0,0.0,0.0
0.228515625,-0.9306640625,-0.142578125,-14.87804889678955,-19.878049850463867,-2.5,0.0,0.0,0.0,0.49560546875,0.17138671875,0.43994140625,156.7073211669922,26.280488967895508,-84.45122528076172,0.0,0.0,0.0
0.22265625,-0.92724609375,-0.14013671875,-13.231707572937012,-22.560976028442383,0.6097561120986938,0.0,0.0,0.0,0.51220703125,0.19921875,0.45361328125,155.91464233398438,23.90243911743164,-85.67073059082031,0.0,0.0,0.0
0.2294921875,-0.92041015625,-0.1513671875,-13.231707572937012,-25.365854263305664,4.695122241973877,0.0,0.0,0.0,0.5205078125,0.21435546875,0.45703125,155.48780822753906,24.14634132385254,-86.34146881103516,0.0,0.0,0.0
0.2431640625,-0.9189453125,-0.16015625,-14.57317066192627,-26.524391174316406,6.036585330963135,0.0,0.0,0.0,0.52001953125,0.2314453125,0.4345703125,152.1341552734375,26.158536911010742,-85.48780822753906,0.0,0.0,0.0
0.25830078125,-0.912109375,-0.1669921875,-18.35365867614746,-26.58536720275879,7.317073345184326,0.0,0.0,0.0,0.5244140625,0.25341796875,0.408203125,146.89024353027344,30.0,-83.78048706054688,0.0,0.0,0.0
0.2802734375,-0.92138671875,-0.16796875,-19.7560977935791,-23.170732498168945,7.9268293380737305,0.0,0.0,0.0,0.533203125,0.294921875,0.38525390625,144.81707763671875,32.682926177978516,-82.3780517578125,0.0,0.0,0.0
0.291015625,-0.9306640625,-0.16943359375,-18.292682647705078,-18.170732498168945,8.170731544494629,0.0,0.0,0.0,0.53515625,0.3232421875,0.38330078125,142.6219482421875,37.07316970825195,-80.06097412109375,0.0,0.0,0.0
0.29150390625,-0.93603515625,-0.16455078125,-15.914634704589844,-14.817073822021484,8.353658676147461,0.0,0.0,0.0,0.5283203125,0.33642578125,0.38818359375,142.07318115234375,40.121952056884766,-77.86585235595703,0.0,0.0,0.0
0.2822265625,-0.94921875,-0.15478515625,-14.268293380737305,-12.743903160095215,9.390244483947754,0.0,0.0,0.0,0.5146484375,0.361328125,0.37841796875,140.91464233398438,41.219512939453125,-75.9756088256836,0.0,0.0,0.0
0.26513671875,-0.95654296875,-0.1494140625,-12.804878234863281,-10.243902206420898,11.829268455505371,0.0,0.0,0.0,0.49072265625,0.38525390625,0.333984375,136.89024353027344,40.853660583496094,-74.63414764404297,0.0,0.0,0.0
0.23779296875,-0.96875,-0.15673828125,-11.585366249084473,-6.646341800689697,14.085366249084473,0.0,0.0,0.0,0.46240234375,0.41455078125,0.29296875,130.3048858642578,40.79268264770508,-72.31707763671875,0.0,0.0,0.0
0.22900390625,-0.96240234375,-0.1689453125,-11.219511985778809,-3.7195122241973877,17.13414764404297,0.0,0.0,0.0,0.45068359375,0.45556640625,0.26513671875,124.57317352294922,39.085365295410156,-69.81707763671875,0.0,0.0,0.0
0.25927734375,-0.93603515625,-0.19482421875,-13.719512939453125,-1.402438998222351,17.865854263305664,0.0,0.0,0.0,0.44140625,0.486328125,0.24755859375,120.42683410644531,35.73170852661133,-67.74390411376953,0.0,0.0,0.0
0.2724609375,-0.93994140625,-0.1806640625,-20.792682647705078,-6.463414669036865,16.463415145874023,0.0,0.0,0.0,0.427734375,0.50830078125,0.234375,115.67073059082031,32.92683029174805,-66.58536529541016,0.0,0.0,0.0
0.2529296875,-0.9609375,-0.166015625,-20.670732498168945,-13.841464042663574,18.231708526611328,0.0,0.0,0.0,0.40380859375,0.53271484375,0.21142578125,109.20732116699219,29.08536720275879,-64.45121765136719,0.0,0.0,0.0
0.26123046875,-0.9541015625,-0.16650390625,-19.7560977935791,-17.621952056884766,19.573171615600586,0.0,0.0,0.0,0.39501953125,0.56787109375,0.1953125,103.10975646972656,23.170732498168945,-62.560977935791016,0.0,0.0,0.0
0.3095703125,-0.94140625,-0.18017578125,-20.365854263305664,-13.170731544494629,19.878049850463867,0.0,0.0,0.0,0.39208984375,0.6015625,0.18896484375,98.41463470458984,18.35365867614746,-60.853660583496094,0.0,0.0,0.0
0.32177734375,-0.95263671875,-0.20654296875,-23.35365867614746,-6.158536911010742,17.68292808532715,0.0,0.0,0.0,0.3857421875,0.63232421875,0.1845703125,96.21951293945312,16.585365295410156,-59.69512176513672,0.0,0.0,0.0
0.3134765625,-0.9814453125,-0.24853515625,-28.780488967895508,-10.54878044128418,18.719512939453125,0.0,0.0,0.0,0.375,0.65771484375,0.15283203125,91.4024429321289,14.512195587158203,-57.13414764404297,0.0,0.0,0.0
0.3505859375,-1.06298828125,-0.4091796875,-54.5121955871582,-31.95121955871582,20.54878044128418,0.0,0.0,0.0,0.375,0.6796875,0.134765625,84.51219940185547,13.292683601379395,-53.658538818359375,0.0,0.0,0.0
0.39208984375,-1.103515625,-0.37744140625,-85.48780822753906,-38.963417053222656,13.59756088256836,0.0,0.0,0.0,0.38330078125,0.73291015625,0.12109375,76.09756469726562,10.853658676147461,-50.853660583496094,0.0,0.0,0.0
0.33447265625,-1.05908203125,-0.26611328125,-99.51219940185547,-21.219512939453125,12.5,0.0,0.0,0.0,0.38818359375,0.7607421875,0.11474609375,66.46341705322266,8.170731544494629,-48.84146499633789,0.0,0.0,0.0
0.30419921875,-0.9970703125,-0.16748046875,-96.95122528076172,-12.92682933807373,8.414634704589844,0.0,0.0,0.0,0.38916015625,0.7412109375,0.10205078125,57.43902587890625,4.695122241973877,-45.24390411376953,0.0,0.0,0.0
0.30029296875,-0.9619140625,-0.13330078125,-85.24390411376953,-14.939024925231934,5.182927131652832,0.0,0.0,0.0,0.41162109375,0.71142578125,0.08447265625,50.24390411376953,1.2195122241973877,-39.085365295410156,0.0,0.0,0.0
0.29296875,-0.93798828125,-0.12548828125,-75.30487823486328,-15.670732498168945,5.54878044128418,0.0,0.0,0.0,0.45556640625,0.7001953125,0.07763671875,42.80487823486328,2.5,-32.256099700927734,0.0,0.0,0.0
0.30322265625,-0.90625,-0.12451171875,-68.78048706054688,-15.12195110321045,6.463414669036865,0.0,0.0,0.0,0.4697265625,0.69921875,0.0654296875,34.878047943115234,10.243902206420898,-26.58536720275879,0.0,0.0,0.0
